time,open,high,low,close
2025-05-14 10:01:30,56.066,56.066,56.063,56.063
2025-05-14 10:01:35,56.062,56.064,56.061,56.062
2025-05-14 10:01:40,56.062,56.068,56.062,56.067
2025-05-14 10:01:45,56.067,56.073,56.067,56.073
2025-05-14 10:01:50,56.073,56.073,56.071,56.073
2025-05-14 10:01:55,56.073,56.08,56.072,56.08
2025-05-14 10:02:00,56.08,56.08,56.077,56.077
2025-05-14 10:02:05,56.077,56.079,56.072,56.072
2025-05-14 10:02:10,56.072,56.079,56.072,56.075
2025-05-14 10:02:15,56.076,56.076,56.066,56.066
2025-05-14 10:02:20,56.066,56.067,56.064,56.066
2025-05-14 10:02:25,56.072,56.077,56.072,56.076
2025-05-14 10:02:30,56.076,56.076,56.069,56.069
2025-05-14 10:02:35,56.07,56.073,56.066,56.073
2025-05-14 10:02:40,56.074,56.078,56.074,56.076
2025-05-14 10:02:45,56.075,56.078,56.074,56.076
2025-05-14 10:02:50,56.076,56.084,56.076,56.083
2025-05-14 10:02:55,56.083,56.086,56.082,56.086
2025-05-14 10:03:00,56.086,56.088,56.083,56.084
2025-05-14 10:03:05,56.084,56.087,56.084,56.086
2025-05-14 10:03:10,56.086,56.088,56.077,56.077
2025-05-14 10:03:15,56.077,56.077,56.074,56.077
2025-05-14 10:03:20,56.079,56.079,56.076,56.078
2025-05-14 10:03:25,56.078,56.083,56.078,56.081
2025-05-14 10:03:30,56.081,56.083,56.076,56.083
2025-05-14 10:03:35,56.083,56.083,56.074,56.074
2025-05-14 10:03:40,56.074,56.076,56.058,56.058
2025-05-14 10:03:45,56.058,56.07,56.058,56.068
2025-05-14 10:03:50,56.068,56.068,56.058,56.058
2025-05-14 10:03:55,56.058,56.06,56.055,56.06
2025-05-14 10:04:00,56.058,56.06,56.057,56.06
2025-05-14 10:04:05,56.06,56.074,56.06,56.074
2025-05-14 10:04:10,56.074,56.076,56.072,56.075
2025-05-14 10:04:15,56.075,56.075,56.066,56.066
2025-05-14 10:04:20,56.067,56.075,56.067,56.072
2025-05-14 10:04:25,56.071,56.072,56.065,56.07
2025-05-14 10:04:30,56.07,56.077,56.067,56.077
2025-05-14 10:04:35,56.077,56.08,56.075,56.075
2025-05-14 10:04:40,56.076,56.082,56.076,56.082
2025-05-14 10:04:45,56.084,56.084,56.081,56.084
2025-05-14 10:04:50,56.084,56.086,56.083,56.086
2025-05-14 10:04:55,56.086,56.086,56.083,56.083
2025-05-14 10:05:00,56.083,56.086,56.082,56.086
2025-05-14 10:05:05,56.085,56.085,56.081,56.081
2025-05-14 10:05:10,56.081,56.081,56.076,56.078
2025-05-14 10:05:15,56.078,56.078,56.071,56.071
2025-05-14 10:05:20,56.07,56.07,56.067,56.07
2025-05-14 10:05:25,56.07,56.071,56.07,56.071
2025-05-14 10:05:30,56.075,56.075,56.072,56.072
2025-05-14 10:05:35,56.072,56.074,56.069,56.069
2025-05-14 10:05:40,56.069,56.071,56.066,56.07
2025-05-14 10:05:45,56.07,56.07,56.066,56.07
2025-05-14 10:05:50,56.07,56.074,56.07,56.074
2025-05-14 10:05:55,56.074,56.081,56.073,56.081
2025-05-14 10:06:00,56.079,56.079,56.069,56.075
2025-05-14 10:06:05,56.084,56.084,56.083,56.083
2025-05-14 10:06:10,56.085,56.087,56.084,56.086
2025-05-14 10:06:15,56.086,56.086,56.084,56.085
