time,open,high,low,close
2025-05-11 07:34:15,294.333,294.337,294.33,294.337
2025-05-11 07:34:20,294.336,294.336,294.325,294.336
2025-05-11 07:34:25,294.336,294.336,294.328,294.328
2025-05-11 07:34:30,294.328,294.331,294.324,294.331
2025-05-11 07:34:35,294.331,294.334,294.331,294.333
2025-05-11 07:34:40,294.333,294.333,294.331,294.332
2025-05-11 07:34:45,294.332,294.334,294.324,294.324
2025-05-11 07:34:50,294.324,294.336,294.324,294.336
2025-05-11 07:34:55,294.336,294.346,294.336,294.346
2025-05-11 07:35:00,294.347,294.35,294.347,294.35
2025-05-11 07:35:05,294.35,294.35,294.347,294.348
2025-05-11 07:35:10,294.348,294.354,294.347,294.354
2025-05-11 07:35:15,294.354,294.358,294.348,294.348
2025-05-11 07:35:20,294.348,294.354,294.348,294.351
2025-05-11 07:35:25,294.355,294.357,294.355,294.357
2025-05-11 07:35:30,294.356,294.358,294.355,294.358
2025-05-11 07:35:35,294.358,294.364,294.358,294.364
2025-05-11 07:35:40,294.365,294.369,294.365,294.369
2025-05-11 07:35:45,294.369,294.373,294.369,294.371
2025-05-11 07:35:50,294.371,294.373,294.368,294.369
2025-05-11 07:35:55,294.369,294.372,294.365,294.365
2025-05-11 07:36:00,294.364,294.377,294.364,294.375
2025-05-11 07:36:05,294.374,294.379,294.374,294.377
2025-05-11 07:36:10,294.377,294.377,294.371,294.375
2025-05-11 07:36:15,294.375,294.38,294.375,294.38
2025-05-11 07:36:20,294.38,294.384,294.38,294.384
2025-05-11 07:36:25,294.384,294.387,294.382,294.382
2025-05-11 07:36:30,294.382,294.384,294.382,294.382
2025-05-11 07:36:35,294.382,294.386,294.382,294.386
2025-05-11 07:36:40,294.386,294.386,294.379,294.381
2025-05-11 07:36:45,294.382,294.382,294.379,294.38
2025-05-11 07:36:50,294.38,294.39,294.379,294.387
2025-05-11 07:36:55,294.387,294.392,294.384,294.389
2025-05-11 07:37:00,294.389,294.389,294.386,294.389
2025-05-11 07:37:05,294.393,294.396,294.393,294.394
2025-05-11 07:37:10,294.394,294.394,294.385,294.387
2025-05-11 07:37:15,294.387,294.387,294.381,294.381
2025-05-11 07:37:20,294.381,294.382,294.376,294.376
2025-05-11 07:37:25,294.376,294.376,294.371,294.372
2025-05-11 07:37:30,294.372,294.374,294.37,294.371
2025-05-11 07:37:35,294.371,294.375,294.37,294.375
2025-05-11 07:37:40,294.375,294.377,294.373,294.376
2025-05-11 07:37:45,294.374,294.378,294.37,294.37
2025-05-11 07:37:50,294.37,294.37,294.356,294.356
2025-05-11 07:37:55,294.356,294.365,294.356,294.365
2025-05-11 07:38:00,294.366,294.366,294.363,294.363
2025-05-11 07:38:05,294.363,294.364,294.36,294.36
2025-05-11 07:38:10,294.359,294.36,294.356,294.356
2025-05-11 07:38:15,294.356,294.357,294.354,294.356
2025-05-11 07:38:20,294.356,294.356,294.349,294.349
2025-05-11 07:38:25,294.349,294.351,294.348,294.351
2025-05-11 07:38:30,294.35,294.352,294.35,294.352
2025-05-11 07:38:35,294.35,294.35,294.347,294.348
2025-05-11 07:38:40,294.349,294.351,294.349,294.349
2025-05-11 07:38:45,294.348,294.348,294.342,294.343
2025-05-11 07:38:50,294.342,294.342,294.335,294.335
2025-05-11 07:38:55,294.335,294.337,294.334,294.334
2025-05-11 07:39:00,294.335,294.337,294.332,294.337
2025-05-11 07:39:05,294.339,294.346,294.339,294.341
2025-05-11 07:39:10,294.34,294.344,294.34,294.344
2025-05-11 07:39:15,294.344,294.344,294.335,294.335
2025-05-11 07:39:20,294.335,294.335,294.326,294.33
2025-05-11 07:39:25,294.334,294.341,294.334,294.34
2025-05-11 07:39:30,294.338,294.339,294.331,294.339
2025-05-11 07:39:35,294.338,294.338,294.334,294.334
2025-05-11 07:39:40,294.334,294.337,294.334,294.334
2025-05-11 07:39:45,294.333,294.334,294.33,294.33
2025-05-11 07:39:50,294.33,294.336,294.33,294.33
2025-05-11 07:39:55,294.33,294.33,294.327,294.328
2025-05-11 07:40:00,294.328,294.328,294.32,294.326
2025-05-11 07:40:05,294.326,294.326,294.32,294.321
2025-05-11 07:40:10,294.321,294.334,294.319,294.334
2025-05-11 07:40:15,294.335,294.341,294.335,294.337
2025-05-11 07:40:20,294.337,294.337,294.333,294.337
2025-05-11 07:40:25,294.337,294.337,294.328,294.33
2025-05-11 07:40:30,294.33,294.33,294.316,294.316
2025-05-11 07:40:35,294.316,294.321,294.316,294.321
2025-05-11 07:40:40,294.321,294.329,294.321,294.329
2025-05-11 07:40:45,294.332,294.334,294.33,294.33
2025-05-11 07:40:50,294.33,294.33,294.323,294.325
2025-05-11 07:40:55,294.325,294.326,294.323,294.324
2025-05-11 07:41:00,294.324,294.324,294.321,294.322
2025-05-11 07:41:05,294.322,294.327,294.322,294.326
2025-05-11 07:41:10,294.325,294.325,294.318,294.319
2025-05-11 07:41:15,294.319,294.327,294.319,294.327
2025-05-11 07:41:20,294.327,294.332,294.327,294.327
2025-05-11 07:41:25,294.329,294.331,294.325,294.327
2025-05-11 07:41:30,294.327,294.332,294.327,294.331
2025-05-11 07:41:35,294.323,294.328,294.322,294.328
2025-05-11 07:41:40,294.328,294.331,294.327,294.328
2025-05-11 07:41:45,294.328,294.329,294.327,294.327
2025-05-11 07:41:50,294.327,294.328,294.324,294.324
2025-05-11 07:41:55,294.325,294.327,294.325,294.327
2025-05-11 07:42:00,294.327,294.327,294.322,294.322
2025-05-11 07:42:05,294.319,294.327,294.319,294.325
2025-05-11 07:42:10,294.325,294.33,294.325,294.33
2025-05-11 07:42:15,294.33,294.336,294.328,294.336
2025-05-11 07:42:20,294.336,294.343,294.335,294.342
2025-05-11 07:42:25,294.342,294.35,294.342,294.348
2025-05-11 07:42:30,294.346,294.349,294.342,294.342
2025-05-11 07:42:35,294.338,294.339,294.335,294.339
2025-05-11 07:42:40,294.339,294.339,294.334,294.334
2025-05-11 07:42:45,294.339,294.341,294.339,294.34
2025-05-11 07:42:50,294.34,294.347,294.34,294.347
2025-05-11 07:42:55,294.347,294.356,294.347,294.356
2025-05-11 07:43:00,294.356,294.36,294.355,294.36
2025-05-11 07:43:05,294.36,294.366,294.36,294.364
2025-05-11 07:43:10,294.362,294.364,294.361,294.364
2025-05-11 07:43:15,294.364,294.364,294.361,294.363
2025-05-11 07:43:20,294.363,294.374,294.361,294.374
2025-05-11 07:43:25,294.374,294.374,294.365,294.368
2025-05-11 07:43:30,294.38,294.388,294.38,294.386
2025-05-11 07:43:35,294.386,294.388,294.385,294.385
2025-05-11 07:43:40,294.385,294.385,294.382,294.383
2025-05-11 07:43:45,294.383,294.383,294.379,294.379
2025-05-11 07:43:50,294.378,294.382,294.377,294.381
2025-05-11 07:43:55,294.381,294.383,294.376,294.382
2025-05-11 07:44:00,294.382,294.389,294.382,294.387
2025-05-11 07:44:05,294.387,294.388,294.383,294.384
2025-05-11 07:44:10,294.386,294.391,294.385,294.391
2025-05-11 07:44:15,294.391,294.404,294.391,294.404
2025-05-11 07:44:20,294.404,294.419,294.404,294.405
2025-05-11 07:44:25,294.405,294.405,294.401,294.405
2025-05-11 07:44:30,294.405,294.405,294.401,294.403
2025-05-11 07:44:35,294.403,294.409,294.403,294.404
2025-05-11 07:44:40,294.404,294.408,294.404,294.405
2025-05-11 07:44:45,294.408,294.409,294.403,294.405
2025-05-11 07:44:50,294.405,294.406,294.402,294.406
2025-05-11 07:44:55,294.405,294.409,294.403,294.409
2025-05-11 07:45:00,294.409,294.41,294.396,294.396
2025-05-11 07:45:05,294.396,294.396,294.386,294.386
2025-05-11 07:45:10,294.387,294.389,294.385,294.385
2025-05-11 07:45:15,294.384,294.387,294.384,294.387
2025-05-11 07:45:20,294.388,294.39,294.388,294.39
2025-05-11 07:45:25,294.39,294.392,294.387,294.392
2025-05-11 07:45:30,294.392,294.4,294.392,294.4
2025-05-11 07:45:35,294.4,294.401,294.396,294.397
2025-05-11 07:45:40,294.397,294.411,294.397,294.411
2025-05-11 07:45:45,294.411,294.411,294.404,294.405
2025-05-11 07:45:50,294.404,294.405,294.399,294.399
2025-05-11 07:45:55,294.399,294.409,294.399,294.409
2025-05-11 07:46:00,294.409,294.42,294.406,294.42
2025-05-11 07:46:05,294.42,294.42,294.417,294.419
2025-05-11 07:46:10,294.418,294.42,294.416,294.42
2025-05-11 07:46:15,294.42,294.424,294.419,294.424
2025-05-11 07:46:20,294.424,294.424,294.417,294.421
2025-05-11 07:46:25,294.421,294.421,294.413,294.417
2025-05-11 07:46:30,294.417,294.417,294.413,294.416
2025-05-11 07:46:35,294.416,294.417,294.411,294.411
2025-05-11 07:46:40,294.411,294.412,294.41,294.412
2025-05-11 07:46:45,294.412,294.42,294.406,294.42
2025-05-11 07:46:50,294.422,294.436,294.422,294.436
2025-05-11 07:46:55,294.439,294.44,294.435,294.44
2025-05-11 07:47:00,294.438,294.442,294.438,294.44
2025-05-11 07:47:05,294.44,294.441,294.438,294.439
2025-05-11 07:47:10,294.44,294.442,294.437,294.437
2025-05-11 07:47:15,294.438,294.44,294.436,294.438
2025-05-11 07:47:20,294.44,294.441,294.438,294.439
2025-05-11 07:47:25,294.439,294.439,294.426,294.426
2025-05-11 07:47:30,294.426,294.43,294.426,294.43
2025-05-11 07:47:35,294.43,294.441,294.43,294.441
2025-05-11 07:47:40,294.444,294.456,294.444,294.455
2025-05-11 07:47:45,294.455,294.455,294.445,294.445
2025-05-11 07:47:50,294.445,294.445,294.43,294.43
2025-05-11 07:47:55,294.429,294.438,294.429,294.434
