time,open,high,low,close,bbwidth,adx,candle_size,upper_wick,lower_wick,atr,macd_line,signal_line,macd_histogram
09:39:35,137.346,137.346,137.332,137.332,0.06393285951935468,37.354183049364295,0.014000000000010004,0.014000000000010004,0.0,0.008153275253640797,0.005140308742483057,0.0015275230911369355,0.003612785651346122
09:39:40,137.332,137.339,137.332,137.336,0.06570620414515815,37.81635537187401,0.007000000000005002,0.002999999999985903,0.004000000000019099,0.007999505219822692,0.0053436212738233735,0.002290742727674223,0.0030528785461491504
09:39:45,137.335,137.335,137.332,137.332,0.06418525818622811,37.96150058820261,0.0030000000000143245,0.0030000000000143245,0.0,0.007466237857182213,0.0051229274305626404,0.0028571796682519066,0.002265747762310734
09:39:50,137.332,137.332,137.318,137.319,0.06098524411697781,38.643017004032785,0.013999999999981583,0.01300000000000523,0.0009999999999763531,0.008337406142888795,0.0038546011724065465,0.0030566639690828346,0.0007979372033237119
09:39:55,137.319,137.321,137.312,137.312,0.0563877552964982,40.92751211543996,0.00899999999998613,0.00899999999998613,0.0,0.008425751990501773,0.002258566626267111,0.00289704450051969,-0.0006384778742525789
09:40:00,137.312,137.32,137.312,137.319,0.053475424754196865,42.52699060205119,0.007999999999981355,0.0010000000000047748,0.0069999999999765805,0.008368985058432385,0.0015407781171745683,0.0026257912238506656,-0.0010850131066760973
09:40:05,137.319,137.319,137.315,137.315,0.0517723762964124,43.30722254261535,0.003999999999990678,0.003999999999990678,0.0,0.007786453717306824,0.0006417611585902705,0.0022289852107985867,-0.0015872240522083162
09:40:10,137.315,137.316,137.311,137.311,0.0517723762964124,43.29424202439213,0.0049999999999954525,0.0049999999999954525,0.0,0.007414926554998641,-0.0003889986939498158,0.0017053884298489062,-0.0020943871237987218
09:40:15,137.311,137.311,137.302,137.302,0.05344352651468398,44.24075759258563,0.009000000000014552,0.009000000000014552,0.0,0.0076262696810007625,-0.0019100897613952839,0.0009822927916000683,-0.0028923825529953524
09:40:20,137.302,137.309,137.302,137.307,0.05344352651468398,44.02617418897337,0.007000000000005002,0.0020000000000095497,0.0049999999999954525,0.007542767056867995,-0.002681199973665116,0.0002495942385470314,-0.0029307942122121476
09:40:25,137.304,137.305,137.302,137.302,0.055036447253883125,43.14601334633791,0.0030000000000143245,0.0030000000000143245,0.0,0.00720373144928499,-0.0036536515647469514,-0.0005310549221117652,-0.0031225966426351864
09:40:30,137.299,137.299,137.292,137.293,0.059677731013835,42.87908248256987,0.007000000000005002,0.006000000000000227,0.0010000000000047748,0.0075765672560457785,-0.005091855500069187,-0.0014432150377032497,-0.003648640462365937
09:40:35,137.293,137.293,137.286,137.289,0.06588634552264239,45.14552506534947,0.007000000000005002,0.004000000000019099,0.002999999999985903,0.007499691621907008,-0.006479714930890168,-0.0024505150163406336,-0.004029199914549534
09:40:40,137.289,137.289,137.283,137.286,0.07256039226967914,47.10623873108716,0.006000000000000227,0.002999999999985903,0.0030000000000143245,0.007299732738986105,-0.007732542519903518,-0.0035069205170532108,-0.004225622002850307
