time,open,high,low,close
2025-05-14 09:34:10,132.974,132.977,132.974,132.976
2025-05-14 09:34:15,132.975,132.979,132.973,132.977
2025-05-14 09:34:20,132.977,132.978,132.972,132.974
2025-05-14 09:34:25,132.974,132.98,132.974,132.979
2025-05-14 09:34:30,132.979,132.98,132.976,132.978
2025-05-14 09:34:35,132.978,132.989,132.978,132.989
2025-05-14 09:34:40,132.989,132.998,132.989,132.992
2025-05-14 09:34:45,132.993,132.996,132.993,132.996
2025-05-14 09:34:50,132.996,133.005,132.996,133.005
2025-05-14 09:34:55,133.006,133.006,132.993,132.993
2025-05-14 09:35:00,132.993,132.993,132.985,132.986
2025-05-14 09:35:05,132.986,132.993,132.986,132.989
2025-05-14 09:35:10,132.989,132.99,132.987,132.987
2025-05-14 09:35:15,132.985,132.989,132.98,132.98
2025-05-14 09:35:20,132.98,132.98,132.971,132.976
2025-05-14 09:35:25,132.981,132.983,132.979,132.982
2025-05-14 09:35:30,132.982,132.994,132.982,132.983
2025-05-14 09:35:35,132.984,132.986,132.982,132.982
2025-05-14 09:35:40,132.982,132.982,132.966,132.966
2025-05-14 09:35:45,132.966,132.966,132.961,132.964
2025-05-14 09:35:50,132.968,132.969,132.966,132.969
2025-05-14 09:35:55,132.969,132.973,132.968,132.973
2025-05-14 09:36:00,132.973,132.973,132.969,132.969
2025-05-14 09:36:05,132.969,132.979,132.969,132.979
2025-05-14 09:36:10,132.98,132.981,132.979,132.981
2025-05-14 09:36:15,132.981,132.992,132.981,132.99
2025-05-14 09:36:20,132.99,132.99,132.98,132.987
2025-05-14 09:36:25,132.987,132.987,132.985,132.986
2025-05-14 09:36:30,132.986,133.006,132.986,133.004
2025-05-14 09:36:35,133.003,133.016,133.003,133.014
2025-05-14 09:36:40,133.014,133.017,133.013,133.013
2025-05-14 09:36:45,133.013,133.019,133.013,133.014
2025-05-14 09:36:50,133.014,133.016,133.012,133.012
2025-05-14 09:36:55,133.012,133.012,133.006,133.006
2025-05-14 09:37:00,133.006,133.006,133.001,133.001
2025-05-14 09:37:05,133.001,133.003,132.998,132.998
2025-05-14 09:37:10,132.998,133.003,132.995,133.003
2025-05-14 09:37:15,133.003,133.017,133.003,133.017
2025-05-14 09:37:20,133.017,133.029,133.017,133.029
2025-05-14 09:37:25,133.029,133.031,133.027,133.028
2025-05-14 09:37:30,133.028,133.032,133.026,133.03
2025-05-14 09:37:35,133.029,133.029,133.028,133.029
2025-05-14 09:37:40,133.029,133.031,133.028,133.029
2025-05-14 09:37:45,133.029,133.03,133.028,133.028
2025-05-14 09:37:50,133.028,133.029,133.027,133.027
2025-05-14 09:37:55,133.027,133.029,133.027,133.029
2025-05-14 09:38:00,133.029,133.031,133.023,133.024
2025-05-14 09:38:05,133.023,133.028,133.021,133.026
2025-05-14 09:38:10,133.023,133.031,133.023,133.031
2025-05-14 09:38:15,133.032,133.036,133.032,133.036
2025-05-14 09:38:20,133.035,133.035,133.029,133.032
2025-05-14 09:38:25,133.034,133.036,133.025,133.027
2025-05-14 09:38:30,133.025,133.031,133.024,133.031
2025-05-14 09:38:35,133.032,133.035,133.032,133.035
2025-05-14 09:38:40,133.037,133.037,133.033,133.034
2025-05-14 09:38:45,133.035,133.036,133.034,133.034
2025-05-14 09:38:50,133.034,133.038,133.033,133.038
2025-05-14 09:38:55,133.038,133.039,133.034,133.035
2025-05-14 09:39:00,133.034,133.037,133.033,133.033
2025-05-14 09:39:05,133.033,133.037,133.032,133.037
2025-05-14 09:39:10,133.036,133.036,133.028,133.031
2025-05-14 09:39:15,133.032,133.037,133.032,133.035
2025-05-14 09:39:20,133.033,133.034,133.026,133.034
2025-05-14 09:39:25,133.033,133.033,133.032,133.033
2025-05-14 09:39:30,133.032,133.033,133.03,133.032
2025-05-14 09:39:35,133.031,133.037,133.029,133.037
2025-05-14 09:39:40,133.037,133.045,133.037,133.043
2025-05-14 09:39:45,133.044,133.044,133.035,133.035
2025-05-14 09:39:50,133.035,133.049,133.035,133.044
2025-05-14 09:39:55,133.043,133.043,133.037,133.037
2025-05-14 09:40:00,133.037,133.045,133.037,133.045
2025-05-14 09:40:05,133.045,133.047,133.039,133.039
2025-05-14 09:40:10,133.039,133.04,133.035,133.035
2025-05-14 09:40:15,133.037,133.049,133.037,133.049
2025-05-14 09:40:20,133.049,133.049,133.044,133.045
2025-05-14 09:40:25,133.046,133.046,133.042,133.043
2025-05-14 09:40:30,133.043,133.043,133.036,133.039
2025-05-14 09:40:35,133.035,133.035,133.03,133.03
2025-05-14 09:40:40,133.03,133.034,133.03,133.033
2025-05-14 09:40:45,133.033,133.041,133.031,133.041
2025-05-14 09:40:50,133.041,133.044,133.04,133.042
2025-05-14 09:40:55,133.045,133.06,133.045,133.06
2025-05-14 09:41:00,133.056,133.057,133.053,133.056
2025-05-14 09:41:05,133.056,133.062,133.054,133.062
2025-05-14 09:41:10,133.062,133.062,133.054,133.06
2025-05-14 09:41:15,133.059,133.059,133.05,133.055
2025-05-14 09:41:20,133.051,133.052,133.051,133.052
2025-05-14 09:41:25,133.052,133.055,133.048,133.055
2025-05-14 09:41:30,133.055,133.06,133.055,133.056
2025-05-14 09:41:35,133.056,133.062,133.051,133.062
2025-05-14 09:41:40,133.063,133.066,133.062,133.066
2025-05-14 09:41:45,133.066,133.083,133.065,133.083
2025-05-14 09:41:50,133.083,133.088,133.083,133.088
2025-05-14 09:41:55,133.088,133.089,133.085,133.085
2025-05-14 09:42:00,133.086,133.087,133.084,133.084
2025-05-14 09:42:05,133.084,133.09,133.084,133.09
2025-05-14 09:42:10,133.09,133.095,133.081,133.081
2025-05-14 09:42:15,133.08,133.081,133.078,133.081
2025-05-14 09:42:20,133.079,133.079,133.078,133.078
2025-05-14 09:42:25,133.078,133.079,133.075,133.075
2025-05-14 09:42:30,133.075,133.079,133.073,133.079
2025-05-14 09:42:35,133.079,133.079,133.076,133.078
2025-05-14 09:42:40,133.078,133.08,133.077,133.078
2025-05-14 09:42:45,133.078,133.087,133.078,133.087
2025-05-14 09:42:50,133.087,133.087,133.084,133.084
2025-05-14 09:42:55,133.086,133.086,133.082,133.082
2025-05-14 09:43:00,133.082,133.083,133.08,133.083
2025-05-14 09:43:05,133.082,133.085,133.081,133.085
2025-05-14 09:43:10,133.085,133.085,133.078,133.08
2025-05-14 09:43:15,133.078,133.081,133.078,133.081
2025-05-14 09:43:20,133.081,133.083,133.081,133.083
2025-05-14 09:43:25,133.083,133.088,133.081,133.088
2025-05-14 09:43:30,133.091,133.091,133.083,133.083
2025-05-14 09:43:35,133.083,133.083,133.077,133.079
2025-05-14 09:43:40,133.079,133.079,133.072,133.072
2025-05-14 09:43:45,133.071,133.071,133.064,133.066
2025-05-14 09:43:50,133.065,133.066,133.061,133.065
2025-05-14 09:43:55,133.062,133.063,133.057,133.063
2025-05-14 09:44:00,133.064,133.064,133.055,133.055
2025-05-14 09:44:05,133.055,133.058,133.055,133.058
2025-05-14 09:44:10,133.058,133.074,133.057,133.074
2025-05-14 09:44:15,133.073,133.073,133.06,133.06
2025-05-14 09:44:20,133.058,133.058,133.046,133.047
2025-05-14 09:44:25,133.047,133.048,133.044,133.048
2025-05-14 09:44:30,133.048,133.05,133.046,133.05
2025-05-14 09:44:35,133.05,133.051,133.047,133.047
2025-05-14 09:44:40,133.047,133.051,133.044,133.051
2025-05-14 09:44:45,133.051,133.058,133.05,133.058
2025-05-14 09:44:50,133.055,133.06,133.05,133.06
2025-05-14 09:44:55,133.06,133.068,133.06,133.068
2025-05-14 09:45:00,133.067,133.067,133.062,133.063
2025-05-14 09:45:05,133.063,133.066,133.063,133.065
2025-05-14 09:45:10,133.065,133.067,133.056,133.067
2025-05-14 09:45:15,133.067,133.068,133.063,133.064
2025-05-14 09:45:20,133.064,133.069,133.063,133.069
2025-05-14 09:45:25,133.068,133.073,133.068,133.07
2025-05-14 09:45:30,133.07,133.075,133.07,133.074
2025-05-14 09:45:35,133.074,133.074,133.068,133.069
2025-05-14 09:45:40,133.068,133.081,133.068,133.081
2025-05-14 09:45:45,133.082,133.082,133.078,133.078
2025-05-14 09:45:50,133.078,133.079,133.075,133.079
2025-05-14 09:45:55,133.079,133.083,133.079,133.083
2025-05-14 09:46:00,133.083,133.087,133.078,133.078
2025-05-14 09:46:05,133.076,133.079,133.074,133.074
2025-05-14 09:46:10,133.075,133.081,133.073,133.074
2025-05-14 09:46:15,133.074,133.08,133.074,133.077
2025-05-14 09:46:20,133.079,133.082,133.079,133.082
2025-05-14 09:46:25,133.081,133.081,133.077,133.077
2025-05-14 09:46:30,133.078,133.084,133.078,133.082
2025-05-14 09:46:35,133.082,133.083,133.08,133.083
2025-05-14 09:46:40,133.082,133.086,133.078,133.079
2025-05-14 09:46:45,133.08,133.08,133.078,133.078
2025-05-14 09:46:50,133.078,133.08,133.069,133.071
2025-05-14 09:46:55,133.071,133.071,133.065,133.065
2025-05-14 09:47:00,133.065,133.067,133.065,133.067
2025-05-14 09:47:05,133.066,133.066,133.059,133.061
2025-05-14 09:47:10,133.061,133.067,133.061,133.064
2025-05-14 09:47:15,133.064,133.065,133.063,133.063
2025-05-14 09:47:20,133.063,133.063,133.057,133.061
2025-05-14 09:47:25,133.063,133.067,133.063,133.066
2025-05-14 09:47:30,133.066,133.067,133.061,133.061
2025-05-14 09:47:35,133.061,133.061,133.053,133.054
2025-05-14 09:47:40,133.064,133.064,133.061,133.064
2025-05-14 09:47:45,133.062,133.067,133.062,133.064
2025-05-14 09:47:50,133.064,133.068,133.064,133.067
2025-05-14 09:47:55,133.067,133.072,133.066,133.07
2025-05-14 09:48:00,133.07,133.071,133.066,133.067
2025-05-14 09:48:05,133.073,133.077,133.072,133.072
2025-05-14 09:48:10,133.072,133.072,133.067,133.071
2025-05-14 09:48:15,133.071,133.073,133.067,133.067
2025-05-14 09:48:20,133.068,133.068,133.062,133.064
2025-05-14 09:48:25,133.065,133.065,133.062,133.064
