time,open,high,low,close,bbwidth,adx,candle_size,upper_wick,lower_wick,atr,macd_line,signal_line,macd_histogram
08:54:40,294.438,294.438,294.433,294.433,0.07569773687782799,88.3600573402681,0.0049999999999954525,0.0049999999999954525,0.0,0.005884807664651925,-0.01319054433531619,-0.011893223976661559,-0.0012973203586546314
08:54:45,294.432,294.435,294.429,294.43,0.07073151609017714,84.98191496168067,0.006000000000028649,0.0049999999999954525,0.0010000000000331966,0.0059001666427021555,-0.013090009991231,-0.012132581179575448,-0.0009574288116555515
08:54:50,294.431,294.432,294.42,294.421,0.06767600834302812,82.56092821231358,0.012000000000000455,0.011000000000024102,0.0009999999999763531,0.006713477757008595,-0.013580018582104003,-0.01242206866008116,-0.0011579499220228436
08:54:55,294.421,294.43,294.421,294.43,0.06428718461131666,79.50614513028607,0.009000000000014552,0.0,0.009000000000014552,0.00701834738940939,-0.013091221682316245,-0.012555899264528176,-0.0005353224177880693
08:55:00,294.432,294.432,294.43,294.432,0.05719035619824808,75.50917455208891,0.0020000000000095497,0.0,0.0020000000000095497,0.006349234404156078,-0.01239952927721788,-0.012524625267066119,0.0001250959898482385
08:55:05,294.432,294.434,294.423,294.423,0.05043641124154874,73.71772080155438,0.011000000000024102,0.011000000000024102,0.0,0.006969336483605148,-0.012434248569263673,-0.01250654992750563,7.230135824195724e-05
08:55:10,294.422,294.424,294.421,294.422,0.04169614395868848,71.92320287653766,0.002999999999985903,0.0019999999999527063,0.0010000000000331966,0.006440091619122582,-0.012399521535144231,-0.012485144249033351,8.562271388912017e-05
08:55:15,294.422,294.423,294.421,294.421,0.0417566887169869,70.01165009213052,0.0020000000000095497,0.0020000000000095497,0.0,0.005848079403240845,-0.012310780735901972,-0.012450271546407076,0.0001394908105051048
08:55:20,294.425,294.425,294.419,294.421,0.04185186910217453,68.05975628040045,0.006000000000028649,0.004000000000019099,0.0020000000000095497,0.005868335482812553,-0.012100960671148187,-0.0123804093713553,0.0002794487002071126
08:55:25,294.425,294.428,294.424,294.428,0.03893908873556029,64.9777544134223,0.004000000000019099,0.0,0.004000000000019099,0.00601922408510488,-0.011240264487412333,-0.012152380394566707,0.000912115907154374
08:55:30,294.428,294.429,294.426,294.428,0.035162180639758844,61.04467014186648,0.002999999999985903,0.0009999999999763531,0.0020000000000095497,0.005616660873755683,-0.010437835688378527,-0.011809471453329072,0.0013716357649505451
08:55:35,294.428,294.428,294.426,294.428,0.028974762157531586,57.11158587031066,0.0020000000000095497,0.0,0.0020000000000095497,0.005134439423922866,-0.009690202461911213,-0.011385617655045501,0.0016954151931342885
08:55:40,294.428,294.431,294.426,294.431,0.02446135512843739,51.345801169993486,0.0049999999999954525,0.0,0.0049999999999954525,0.005116514167399211,-0.008754704037016836,-0.010859434931439768,0.0021047308944229324
08:55:45,294.431,294.435,294.428,294.432,0.02258551002614695,48.2382651368347,0.007000000000005002,0.002999999999985903,0.004000000000019099,0.005367645611746651,-0.007842222888882588,-0.010255992522928333,0.0024137696340457444
08:55:50,294.43,294.433,294.429,294.429,0.020192755344623947,46.527490666669436,0.004000000000019099,0.004000000000019099,0.0,0.005185292863516311,-0.007277262184402389,-0.009660246455223145,0.002382984270820756
08:55:55,294.429,294.43,294.426,294.429,0.01718138527553492,42.90112642620425,0.004000000000019099,0.0010000000000331966,0.002999999999985903,0.005027253815050016,-0.006751697391052858,-0.009078536642389088,0.0023268392513362303
08:56:00,294.43,294.43,294.428,294.428,0.01697056274804254,38.317606556518726,0.0020000000000095497,0.0020000000000095497,0.0,0.00462361997304462,-0.006342759762162586,-0.008531381266343788,0.002188621504181202
08:56:05,294.431,294.435,294.429,294.435,0.017916766625262426,35.66420858780284,0.006000000000028649,0.0,0.006000000000028649,0.004940470643306005,-0.005391680312015978,-0.007903441075478227,0.0025117607634622483
08:56:10,294.434,294.446,294.431,294.446,0.023961372423286775,36.14570056930902,0.015000000000043201,0.0,0.015000000000043201,0.006281741224204298,-0.0037075960669312735,-0.0070642720737688364,0.003356676006837563
08:56:15,294.446,294.451,294.446,294.451,0.030625754555444473,36.324801257943044,0.0049999999999954525,0.0,0.0049999999999954525,0.006110842394309785,-0.001947044637631734,-0.006040826586541416,0.004093781948909682
08:56:20,294.448,294.448,294.44,294.446,0.03377884732049097,33.92243698319088,0.007999999999981355,0.0019999999999527063,0.006000000000028649,0.006762730075071694,-0.0009443670832069984,-0.005021534685874533,0.004077167602667534
08:56:25,294.446,294.446,294.439,294.445,0.03615405633468072,31.16714447741061,0.007000000000005002,0.0010000000000331966,0.005999999999971806,0.006794366065062802,-0.0002278035624385666,-0.0040627884611873395,0.003834984898748773
08:56:30,294.445,294.445,294.434,294.434,0.034882660448715797,26.798597280535347,0.010999999999967258,0.010999999999967258,0.0,0.007355117256383396,-0.0005412902220882643,-0.0033584888133675246,0.0028171985912792603
08:56:35,294.434,294.435,294.424,294.424,0.035571129629829557,25.628584148683007,0.011000000000024102,0.011000000000024102,0.0,0.007841101622202157,-0.001578451676550685,-0.003002481386004157,0.001424029709453472
08:56:40,294.424,294.437,294.423,294.437,0.035892236368908925,24.43705374364124,0.014000000000010004,0.0,0.014000000000010004,0.008662288072576537,-0.001336017469327544,-0.002669188602668835,0.0013331711333412909
08:56:45,294.437,294.437,294.432,294.434,0.034930909249965225,23.245523338599472,0.0049999999999954525,0.002999999999985903,0.0020000000000095497,0.008173982996232393,-0.0013701671078933941,-0.002409384303713747,0.0010392171958203528
08:56:50,294.434,294.434,294.425,294.428,0.033813731249779266,25.07034763994824,0.009000000000014552,0.006000000000028649,0.002999999999985903,0.008284118596736681,-0.0018599405614168063,-0.002299495555254359,0.0004395549938375526
08:56:55,294.428,294.428,294.426,294.426,0.03262546632015528,26.560891007888646,0.0020000000000095497,0.0020000000000095497,0.0,0.007446236117173064,-0.0023820144572823665,-0.0023159993356599603,-6.601512162240615e-05
08:57:00,294.424,294.425,294.424,294.424,0.03179606066260021,27.912462947928464,0.0010000000000331966,0.0010000000000331966,0.0,0.0067200713015512625,-0.0029234454075890426,-0.002437488550045777,-0.0004859568575432656
08:57:05,294.423,294.424,294.422,294.424,0.03253435431213347,30.948422125598643,0.0019999999999527063,0.0,0.0019999999999527063,0.006090728461338122,-0.003314327828320529,-0.0026128564057007276,-0.0007014714226198015
08:57:10,294.424,294.428,294.424,294.425,0.03302566784816463,32.26805400001599,0.004000000000019099,0.002999999999985903,0.0010000000000331966,0.005811964666495586,-0.003503032541743778,-0.002790891632909338,-0.00071214090883444
08:57:15,294.425,294.425,294.421,294.425,0.03349846815001456,32.46423713930133,0.004000000000019099,0.0,0.004000000000019099,0.005570369377632055,-0.0036109575161162866,-0.002954904809550728,-0.0006560527065655585
08:57:20,294.425,294.426,294.423,294.424,0.03436277055152459,30.037610099670896,0.002999999999985903,0.0020000000000095497,0.0009999999999763531,0.0052276534606125686,-0.003734135686784157,-0.003110750984997414,-0.0006233847017867427
08:57:25,294.424,294.43,294.421,294.43,0.03442398184836293,25.508767096916255,0.009000000000014552,0.0,0.009000000000014552,0.0057306329991994994,-0.0033094560690756225,-0.0031504920018130557,-0.00015896406726256676
08:57:30,294.43,294.438,294.429,294.436,0.03444538010398901,25.114866594348445,0.009000000000014552,0.0020000000000095497,0.007000000000005002,0.006166548599308173,-0.0024603827951068524,-0.0030124701604718153,0.0005520873653649628
08:57:35,294.436,294.438,294.431,294.433,0.034283646553831204,25.073894322808723,0.007000000000005002,0.0049999999999954525,0.0020000000000095497,0.006277675452734418,-0.0020064321355448556,-0.0028112625554864235,0.0008048304199415679
