time,open,high,low,close
05:59:15,0.64227,0.64227,0.64227,0.64227
05:59:20,0.64224,0.64245,0.64224,0.64245
05:59:25,0.64248,0.64248,0.64241,0.64248
05:59:30,0.64242,0.64266,0.64232,0.64262
05:59:35,0.64258,0.64287,0.64258,0.64287
05:59:40,0.64287,0.64322,0.64287,0.64314
05:59:45,0.64329,0.64329,0.64314,0.64317
05:59:50,0.64317,0.64321,0.64294,0.64299
05:59:55,0.64302,0.64304,0.64276,0.64276
06:00:00,0.64276,0.64291,0.64276,0.64287
06:00:05,0.64287,0.64297,0.64287,0.64295
06:00:10,0.643,0.64304,0.64289,0.64304
06:00:15,0.64304,0.64306,0.64279,0.64279
06:00:20,0.64279,0.64294,0.64275,0.64294
06:00:25,0.64294,0.64294,0.6428,0.64283
06:00:30,0.64283,0.64288,0.64279,0.64286
06:00:35,0.64292,0.64301,0.64292,0.643
06:00:40,0.643,0.64307,0.643,0.643
06:00:45,0.643,0.64353,0.643,0.64347
06:00:50,0.64342,0.64343,0.6432,0.6432
06:00:55,0.64316,0.64316,0.64309,0.64309
06:01:00,0.64309,0.64335,0.64305,0.64335
06:01:05,0.64335,0.64335,0.64314,0.64314
06:01:10,0.64311,0.64311,0.64297,0.64302
06:01:15,0.64302,0.64325,0.64302,0.64325
06:01:20,0.64325,0.64325,0.64297,0.64297
06:01:25,0.64297,0.64304,0.64291,0.64291
06:01:30,0.64291,0.64292,0.64288,0.64292
06:01:35,0.64292,0.64298,0.64288,0.64288
06:01:40,0.64288,0.64297,0.64288,0.64297
06:01:45,0.64297,0.64313,0.64297,0.643
06:01:50,0.643,0.643,0.64288,0.64292
06:01:55,0.64292,0.64294,0.64283,0.64283
06:02:00,0.64283,0.64283,0.64253,0.64259
06:02:05,0.64259,0.64272,0.64259,0.64268
06:02:10,0.64268,0.64268,0.64246,0.6425
06:02:15,0.6425,0.64253,0.64237,0.64237
06:02:20,0.64237,0.64237,0.64212,0.64214
06:02:25,0.64214,0.64217,0.64208,0.64208
06:02:30,0.64212,0.64241,0.64212,0.64231
06:02:35,0.64231,0.64231,0.64204,0.64204
06:02:40,0.64207,0.64231,0.64207,0.64231
06:02:45,0.64228,0.64231,0.64214,0.64214
06:02:50,0.64206,0.64219,0.64206,0.64219
06:02:55,0.64222,0.64229,0.64222,0.64226
06:03:00,0.64224,0.64244,0.6422,0.64244
06:03:05,0.64244,0.64259,0.64243,0.64243
06:03:10,0.64246,0.64246,0.64225,0.64229
06:03:15,0.64225,0.64226,0.64218,0.64224
06:03:20,0.64228,0.64228,0.64192,0.64192
06:03:25,0.64192,0.64192,0.64181,0.64185
06:03:30,0.64178,0.64186,0.64172,0.64172
06:03:35,0.64177,0.6419,0.64177,0.64188
06:03:40,0.64188,0.64194,0.64183,0.64183
06:03:45,0.64183,0.64215,0.64183,0.64215
06:03:50,0.64215,0.64215,0.64205,0.64207
06:03:55,0.64201,0.64222,0.64201,0.64222
06:04:00,0.6423,0.6423,0.64215,0.64215
06:04:05,0.64215,0.64232,0.64204,0.64232
06:04:10,0.64225,0.64225,0.642,0.642
06:04:15,0.642,0.642,0.64184,0.64184
06:04:20,0.64187,0.64187,0.64172,0.64172
06:04:25,0.64169,0.64201,0.64169,0.64201
06:04:30,0.64201,0.64208,0.64201,0.64208
06:04:35,0.64208,0.6421,0.642,0.64208
06:04:40,0.64208,0.64226,0.64205,0.64222
06:04:45,0.64226,0.64226,0.64216,0.64216
06:04:50,0.64216,0.6424,0.64216,0.6424
06:04:55,0.6424,0.64247,0.64232,0.64236
06:05:00,0.64233,0.64244,0.64233,0.64244
06:05:05,0.64228,0.64245,0.64228,0.64241
06:05:10,0.64241,0.64241,0.64233,0.64233
06:05:15,0.64233,0.64236,0.64224,0.64224
06:05:20,0.64227,0.64227,0.64216,0.64223
06:05:25,0.64223,0.64223,0.64201,0.64201
06:05:30,0.64203,0.64215,0.64203,0.64215
06:05:35,0.64215,0.64227,0.64215,0.64227
06:05:40,0.64229,0.64232,0.64217,0.64217
06:05:45,0.64212,0.64222,0.64212,0.64213
06:05:50,0.64213,0.6424,0.64213,0.6424
06:05:55,0.6424,0.6424,0.64226,0.64226
06:06:00,0.64223,0.64227,0.64221,0.64221
06:06:05,0.64221,0.64221,0.64209,0.64212
06:06:10,0.64212,0.64212,0.64207,0.64207
06:06:15,0.64187,0.64192,0.64185,0.64188
06:06:20,0.64193,0.64196,0.6418,0.6418
06:06:25,0.6418,0.64187,0.64163,0.64187
06:06:30,0.64187,0.64201,0.64183,0.64201
06:06:35,0.64197,0.64203,0.64197,0.64199
06:06:40,0.64194,0.64195,0.64156,0.64163
06:06:45,0.64163,0.64184,0.64163,0.64176
06:06:50,0.64176,0.64184,0.64171,0.64184
06:06:55,0.64181,0.64181,0.64157,0.64161
06:07:00,0.64157,0.64157,0.64123,0.64123
06:07:05,0.64123,0.64123,0.64076,0.64076
06:07:10,0.64076,0.64084,0.64036,0.64036
06:07:15,0.64036,0.64036,0.64015,0.64015
06:07:20,0.64015,0.64045,0.64012,0.64044
06:07:25,0.64044,0.64051,0.64038,0.64051
06:07:30,0.64051,0.64052,0.64031,0.64036
06:07:35,0.64036,0.64036,0.64005,0.64007
06:07:40,0.6401,0.64012,0.64002,0.64008
06:07:45,0.64008,0.6401,0.64004,0.64007
06:07:50,0.64007,0.64007,0.63995,0.63998
06:07:55,0.63998,0.64019,0.63998,0.64019
06:08:00,0.64028,0.64064,0.64028,0.64045
06:08:05,0.64045,0.6405,0.64029,0.64029
06:08:10,0.64029,0.64029,0.64018,0.64018
06:08:15,0.6402,0.64022,0.63997,0.64004
06:08:20,0.64,0.64005,0.63988,0.63991
06:08:25,0.63986,0.63986,0.63976,0.63976
06:08:30,0.63967,0.63979,0.63967,0.63974
06:08:35,0.63974,0.63974,0.63946,0.63946
06:08:40,0.63942,0.63942,0.63928,0.6394
06:08:45,0.6394,0.6394,0.63924,0.6393
06:08:50,0.6393,0.63935,0.6393,0.63931
06:08:55,0.63931,0.63931,0.6391,0.6391
06:09:00,0.63908,0.63912,0.63905,0.63909
06:09:05,0.63909,0.63919,0.63901,0.63904
06:09:10,0.63907,0.63921,0.63904,0.63921
06:09:15,0.63921,0.63923,0.63906,0.63906
06:09:20,0.63916,0.63916,0.63886,0.63886
06:09:25,0.63891,0.63898,0.6389,0.6389
06:09:30,0.6389,0.6391,0.6389,0.6391
06:09:35,0.6391,0.63918,0.63907,0.63918
06:09:40,0.63922,0.63949,0.63922,0.63934
06:09:45,0.63934,0.63941,0.63922,0.63926
06:09:50,0.6393,0.6393,0.63918,0.63922
06:09:55,0.63922,0.63922,0.63917,0.63917
06:10:00,0.63917,0.63926,0.63913,0.63926
06:10:05,0.63926,0.63926,0.63914,0.63919
06:10:10,0.63916,0.63929,0.63908,0.63929
06:10:15,0.63929,0.63929,0.63926,0.63929
06:10:20,0.63929,0.63948,0.63926,0.63948
06:10:25,0.63945,0.63955,0.63942,0.63945
06:10:30,0.63964,0.63973,0.63964,0.63971
06:10:35,0.63971,0.63984,0.63967,0.63984
06:10:40,0.63981,0.64017,0.63981,0.64003
06:10:45,0.64003,0.64003,0.63975,0.63993
06:10:50,0.63983,0.63983,0.63963,0.63967
06:10:55,0.63967,0.63973,0.63962,0.63969
06:11:00,0.63969,0.63973,0.63961,0.63961
06:11:05,0.63965,0.63973,0.63962,0.63963
06:11:10,0.6396,0.6396,0.63946,0.63946
06:11:15,0.63946,0.6395,0.63931,0.63931
06:11:20,0.63931,0.63951,0.63931,0.63951
06:11:25,0.63951,0.63952,0.63938,0.63946
06:11:30,0.63946,0.63954,0.63946,0.63954
06:11:35,0.63954,0.63957,0.63944,0.63944
06:11:40,0.6395,0.6396,0.6394,0.63944
06:11:45,0.63931,0.63931,0.63931,0.63931
06:11:50,0.63926,0.63941,0.63926,0.63935
06:11:55,0.63935,0.63944,0.63926,0.63926
06:12:00,0.63923,0.63938,0.63923,0.63923
06:12:05,0.63923,0.63943,0.63923,0.63943
06:12:10,0.63943,0.63951,0.6394,0.6394
06:12:15,0.6394,0.63948,0.63937,0.63937
06:12:20,0.63934,0.63944,0.63934,0.63944
06:12:25,0.63939,0.63945,0.63939,0.63945
06:12:30,0.63945,0.63945,0.63937,0.63943
06:12:35,0.63943,0.63943,0.63919,0.63923
06:12:40,0.63923,0.63923,0.63912,0.63912
06:12:45,0.63912,0.63942,0.63912,0.63934
06:12:50,0.63934,0.63934,0.63917,0.63917
06:12:55,0.63917,0.63948,0.63913,0.63941
06:13:00,0.63941,0.63955,0.63932,0.63955
06:13:05,0.63955,0.63956,0.63946,0.63946
06:13:10,0.63946,0.63971,0.63933,0.63971
06:13:15,0.63971,0.63982,0.63966,0.63977
06:13:20,0.63977,0.63987,0.63974,0.63986
06:13:25,0.63955,0.63968,0.63955,0.63968
06:13:30,0.63968,0.63968,0.63948,0.63951
06:13:35,0.63951,0.63954,0.63948,0.63954
06:13:40,0.63951,0.63953,0.63946,0.63946
06:13:45,0.63946,0.63946,0.63941,0.63941
06:13:50,0.63945,0.63963,0.63943,0.63963
06:13:55,0.63963,0.63966,0.63947,0.63947
06:14:00,0.63944,0.63944,0.63927,0.63927
06:14:05,0.63932,0.63958,0.6393,0.63958
06:14:10,0.63958,0.6399,0.63958,0.6399
06:14:15,0.63998,0.64004,0.63993,0.63993
06:14:20,0.63996,0.63996,0.63989,0.63989
06:14:25,0.63989,0.63998,0.63979,0.63979
06:14:30,0.63975,0.63978,0.6397,0.63978
06:14:35,0.63978,0.63987,0.63974,0.63987
06:14:40,0.63987,0.6399,0.63967,0.63968
06:14:45,0.63959,0.6396,0.63951,0.6396
06:14:50,0.6396,0.63963,0.63953,0.63957
06:14:55,0.63957,0.63967,0.63954,0.63964
06:15:00,0.63964,0.63977,0.63964,0.63977
06:15:05,0.63977,0.63977,0.63957,0.63961
06:15:10,0.63961,0.63965,0.63961,0.63963
06:15:15,0.63963,0.63963,0.63944,0.6396
06:15:20,0.6396,0.63966,0.63954,0.63963
06:15:25,0.63963,0.63977,0.63963,0.63974
06:15:30,0.63963,0.63979,0.63963,0.63979
06:15:35,0.63986,0.63994,0.63986,0.63994
06:15:40,0.63994,0.63994,0.63972,0.63972
06:15:45,0.63974,0.63974,0.63957,0.63962
